identifier,created_on,updated_on,ingestion_type,provider,source,foreign_identifier,foreign_landing_url,url,thumbnail,width,height,filesize,license,license_version,creator,creator_url,title,meta_data,tags,watermarked,last_synced_with_source,removed_from_source,filetype,category,standardized_popularity
51c4ac73-5a7a-4a05-8cdf-d92a3217056e,2020-05-02 18:15:24.503568+00,2020-10-05 10:51:50.837972+00,provider_api,flickr,flickr,499609162,https://www.flickr.com/photos/66724483@N00/499609162,https://live.staticflickr.com/195/499609162_a6e5851cbe_b.jpg,https://live.staticflickr.com/195/499609162_a6e5851cbe_m.jpg,1024,682,,by-nc-sa,2,Cresny,https://www.flickr.com/photos/66724483@N00,,"{""views"": ""9"", ""pub_date"": ""1179245367"", ""date_taken"": ""2007-05-13 13:09:30"", ""license_url"": ""https://creativecommons.org/licenses/by-nc-sa/2.0/"", ""raw_license_url"": null}","[{""name"": ""k10d"", ""provider"": ""flickr""}, {""name"": ""newyorkcity"", ""provider"": ""flickr""}, {""name"": ""nyc"", ""provider"": ""flickr""}, {""name"": ""pentax"", ""provider"": ""flickr""}, {""name"": ""spring"", ""provider"": ""flickr""}, {""name"": ""streetfair"", ""provider"": ""flickr""}]",f,2020-10-05 10:51:50.837972+00,f,,,0.1672131148
feb58a36-5dcd-4846-bd72-26d0a422ee1d,2020-05-03 05:15:34.151756+00,2020-06-29 10:39:37.149339+00,provider_api,flickr,flickr,1015555473,https://www.flickr.com/photos/59468914@N00/1015555473,https://live.staticflickr.com/1367/1015555473_d6f0d32f14_b.jpg,https://live.staticflickr.com/1367/1015555473_d6f0d32f14_m.jpg,683,1024,,by-nc,2,meantux,https://www.flickr.com/photos/59468914@N00,img_0592,"{""views"": ""16"", ""pub_date"": ""1186308091"", ""date_taken"": ""2007-08-04 15:35:41""}",,f,2020-06-29 10:39:37.149339+00,f,,,0.2630560928
3f71895f-6033-4bee-9db0-b204920dfcd3,2019-06-19 23:54:59.050218+00,2020-06-29 10:39:37.149339+00,provider_api,flickr,flickr,1016416476,https://www.flickr.com/photos/10948047@N03/1016416476,https://live.staticflickr.com/1385/1016416476_11dd40f3c0_b.jpg,https://live.staticflickr.com/1385/1016416476_11dd40f3c0_m.jpg,1024,768,,by-nc-nd,2,nogbad the bad,https://www.flickr.com/photos/10948047@N03,Pullman carriages,"{""views"": ""145"", ""pub_date"": ""1186308086"", ""date_taken"": ""2007-08-04 00:00:20"", ""description"": ""These carriages form the fine dining Pullman service. They look wonderful inside""}","[{""name"": ""kser"", ""provider"": ""flickr""}, {""name"": ""trains"", ""provider"": ""flickr""}]",f,2020-06-29 10:39:37.149339+00,f,,,0.7638673691
ce0e647a-73c3-4a77-9d1c-261bc971401b,2018-11-08 01:45:17.652714+00,2020-09-06 11:04:43.740441+00,provider_api,flickr,flickr,3972790155,https://www.flickr.com/photos/13632475@N00/3972790155,https://live.staticflickr.com/2490/3972790155_6891cf3b61_b.jpg,https://live.staticflickr.com/2490/3972790155_6891cf3b61_m.jpg,680,1024,,by-nc,2,XWL,https://www.flickr.com/photos/13632475@N00,20091001_014 Wilshire,"{""views"": ""2"", ""pub_date"": ""1254449937"", ""date_taken"": ""2009-10-01 15:12:41"", ""license_url"": ""https://creativecommons.org/licenses/by-nc/2.0/"", ""raw_license_url"": null}",,f,2020-09-06 11:04:43.740441+00,f,,,0.04271356784
519ebbc1-902f-46b8-ae66-fdb8d2f03e95,2018-11-08 01:45:17.652714+00,2020-10-05 10:51:50.837972+00,provider_api,flickr,flickr,499657399,https://www.flickr.com/photos/70837248@N00/499657399,https://live.staticflickr.com/232/499657399_922e8a930d_b.jpg,https://live.staticflickr.com/232/499657399_922e8a930d_m.jpg,1024,768,,by-nc-sa,2,akashgoyal,https://www.flickr.com/photos/70837248@N00,Sunset on E. 3rd St.,"{""views"": ""22"", ""pub_date"": ""1179245369"", ""date_taken"": ""2007-05-13 17:15:32"", ""license_url"": ""https://creativecommons.org/licenses/by-nc-sa/2.0/"", ""raw_license_url"": null}","[{""name"": ""eastvillage"", ""provider"": ""flickr""}, {""name"": ""newyorkcity"", ""provider"": ""flickr""}, {""name"": ""sunset"", ""provider"": ""flickr""}]",f,2020-10-05 10:51:50.837972+00,f,,,0.3292253521
262a75e8-1bfc-4a5f-be33-85fe592bdc24,2019-01-31 15:03:01.443918+00,2020-11-28 04:33:37.831626+00,provider_api,flickr,flickr,44394472620,https://www.flickr.com/photos/40129895@N03/44394472620,https://live.staticflickr.com/4914/44394472620_4c5d8f06ef_b.jpg,https://live.staticflickr.com/4914/44394472620_4c5d8f06ef_m.jpg,1024,1024,,by,2,nhadatvideo,https://www.flickr.com/photos/40129895@N03,3 bán.jpg,"{""views"": ""0"", ""pub_date"": ""1544152955"", ""date_taken"": ""2018-12-06 19:22:35"", ""license_url"": ""https://creativecommons.org/licenses/by/2.0/""}","[{""name"": ""nhadatvideo"", ""provider"": ""flickr""}]",f,2020-11-28 04:33:37.831626+00,f,,,0
1f237ffe-3428-44bb-bd1a-cbe6741799fa,2020-05-03 05:15:34.151756+00,2020-06-29 10:39:37.149339+00,provider_api,flickr,flickr,1016415894,https://www.flickr.com/photos/9875381@N08/1016415894,https://live.staticflickr.com/1343/1016415894_56f8c01636_b.jpg,https://live.staticflickr.com/1343/1016415894_56f8c01636_m.jpg,1024,683,,by-nc-nd,2,C-Serpents,https://www.flickr.com/photos/9875381@N08,IMG_3957,"{""views"": ""76"", ""pub_date"": ""1186308080"", ""date_taken"": ""2007-07-16 19:47:35""}","[{""name"": ""1sthomebmeet"", ""provider"": ""flickr""}, {""name"": ""bteam"", ""provider"": ""flickr""}, {""name"": ""canterburywoods"", ""provider"": ""flickr""}, {""name"": ""division9"", ""provider"": ""flickr""}, {""name"": ""nvsl"", ""provider"": ""flickr""}, {""name"": ""swimteam"", ""provider"": ""flickr""}]",f,2020-06-29 10:39:37.149339+00,f,,,0.6290165531
e57a01cc-2066-4187-9274-921427024230,2018-11-09 02:22:56.756031+00,2018-11-24 00:26:42.389615+00,provider_api,flickr,flickr,14690508049,https://www.flickr.com/photos/24690403@N03/14690508049,https://farm4.staticflickr.com/3880/14690508049_200ddb2ba4_b.jpg,https://farm4.staticflickr.com/3880/14690508049_200ddb2ba4_m.jpg,1024,768,,by-nc,2,@daslive,https://www.flickr.com/photos/24690403@N03,"Calle Maza, Mendoza","{""pub_date"": ""1358199072"", ""date_taken"": ""2013-01-14 18:31:12"", ""license_url"": ""https://creativecommons.org/licenses/by-nc/2.0/"", ""raw_license_url"": null}","[{""name"": ""argentina"", ""provider"": ""flickr""}, {""name"": ""mendoza"", ""provider"": ""flickr""}]",f,2018-11-09 02:22:56.756031+00,t,,,
fda3f49f-f02a-4a66-8ecf-94563b2c5701,2020-04-25 16:25:27.988234+00,2020-09-06 11:04:43.740441+00,provider_api,flickr,flickr,3972790151,https://www.flickr.com/photos/30806435@N04/3972790151,https://live.staticflickr.com/2664/3972790151_23dbd1d776_b.jpg,https://live.staticflickr.com/2664/3972790151_23dbd1d776_m.jpg,1024,683,,by,2,hectorir,https://www.flickr.com/photos/30806435@N04,1st Hall Council of the Year - Picture 79,"{""views"": ""46"", ""pub_date"": ""1254449937"", ""date_taken"": ""2009-09-24 21:24:37""}","[{""name"": ""armstrong"", ""provider"": ""flickr""}, {""name"": ""fitten"", ""provider"": ""flickr""}, {""name"": ""georgiatechrha"", ""provider"": ""flickr""}, {""name"": ""hallcouncil"", ""provider"": ""flickr""}, {""name"": ""hc"", ""provider"": ""flickr""}, {""name"": ""hefner"", ""provider"": ""flickr""}, {""name"": ""heftyfitnstrong"", ""provider"": ""flickr""}, {""name"": ""residencehallassociation"", ""provider"": ""flickr""}, {""name"": ""residencelife"", ""provider"": ""flickr""}]",f,2020-09-06 11:04:43.740441+00,f,,,0.5064766839
08d45a97-84cb-4f64-8639-ee5f7b368fee,2018-11-08 01:45:17.652714+00,2020-09-06 11:04:43.740441+00,provider_api,flickr,flickr,3973555990,https://www.flickr.com/photos/35118217@N00/3973555990,https://live.staticflickr.com/2566/3973555990_24b5f92d48_b.jpg,https://live.staticflickr.com/2566/3973555990_24b5f92d48_m.jpg,1024,768,,by-nc-nd,2,Squid P. Quo,https://www.flickr.com/photos/35118217@N00,Picture 412,"{""views"": ""5"", ""pub_date"": ""1254449937"", ""date_taken"": ""2009-09-19 16:36:16""}","[{""name"": ""tony"", ""provider"": ""flickr""}]",f,2020-09-06 11:04:43.740441+00,f,,,0.1003541913
fb660bc1-4ff3-474b-b186-d629392307d6,2018-11-08 01:45:17.652714+00,2020-06-29 10:39:37.149339+00,provider_api,flickr,flickr,1016414550,https://www.flickr.com/photos/88563009@N00/1016414550,https://live.staticflickr.com/1015/1016414550_0f51ba72bf_b.jpg,https://live.staticflickr.com/1015/1016414550_0f51ba72bf_m.jpg,771,1024,,by-nc-sa,2,vii_genau,https://www.flickr.com/photos/88563009@N00,Alnwick Gardens,"{""views"": ""70"", ""pub_date"": ""1186308066"", ""date_taken"": ""2007-08-01 16:04:37"", ""description"": ""Im Ornamentgarten sind schoene Wasserspiele eingebaut"", ""license_url"": ""https://creativecommons.org/licenses/by-nc-sa/2.0/"", ""raw_license_url"": null}","[{""name"": ""alnwick"", ""provider"": ""flickr""}, {""name"": ""england"", ""provider"": ""flickr""}, {""name"": ""northumberland"", ""provider"": ""flickr""}]",f,2020-06-29 10:39:37.149339+00,f,,,0.6096311475
75540c16-c5b4-4753-97ac-de0b7cb31ba8,2018-11-08 01:45:17.652714+00,2020-11-23 13:24:26.020933+00,provider_api,flickr,flickr,3649001658,https://www.flickr.com/photos/22789397@N05/3649001658,https://live.staticflickr.com/3312/3649001658_4bfa51b062_b.jpg,https://live.staticflickr.com/3312/3649001658_4bfa51b062_m.jpg,1024,768,,by-sa,2,esby.photo,https://www.flickr.com/photos/22789397@N05,P1100898 - JAL,"{""views"": ""68"", ""pub_date"": ""1245631164"", ""date_taken"": ""2008-06-20 16:28:21"", ""license_url"": ""https://creativecommons.org/licenses/by-sa/2.0/""}","[{""name"": ""19"", ""provider"": ""flickr""}, {""name"": ""2009"", ""provider"": ""flickr""}, {""name"": ""bd"", ""provider"": ""flickr""}, {""name"": ""bulle"", ""provider"": ""flickr""}, {""name"": ""festival"", ""provider"": ""flickr""}, {""name"": ""jal"", ""provider"": ""flickr""}, {""name"": ""juin"", ""provider"": ""flickr""}, {""name"": ""laseyne"", ""provider"": ""flickr""}]",f,2020-11-23 13:24:26.020933+00,f,,,0.6027111575
6b1483a0-8caa-4e86-af18-427b4f81aa3d,2018-11-09 02:22:56.756031+00,2018-11-24 00:26:42.389615+00,provider_api,flickr,flickr,8376666754,https://www.flickr.com/photos/53005683@N00/8376666754,https://farm9.staticflickr.com/8193/8376666754_13c874b515.jpg,https://farm9.staticflickr.com/8193/8376666754_13c874b515_m.jpg,500,375,,by,2,Your photos,https://www.flickr.com/photos/53005683@N00,image,"{""pub_date"": ""1358083581"", ""date_taken"": ""2013-01-13 22:26:21"", ""license_url"": ""https://creativecommons.org/licenses/by/2.0/"", ""raw_license_url"": null}",,f,2018-11-09 02:22:56.756031+00,t,,,
6131f435-459d-4f10-815e-77322d2e4f3b,2020-05-03 05:15:34.151756+00,2020-06-29 10:39:37.149339+00,provider_api,flickr,flickr,1016414134,https://www.flickr.com/photos/53005683@N00/1016414134,https://live.staticflickr.com/1312/1016414134_d15df51643.jpg,https://live.staticflickr.com/1312/1016414134_d15df51643_m.jpg,500,375,,by,2,Your photos,https://www.flickr.com/photos/53005683@N00,image,"{""views"": ""0"", ""pub_date"": ""1186308061"", ""date_taken"": ""2007-08-05 19:01:01"", ""license_url"": ""https://creativecommons.org/licenses/by/2.0/"", ""raw_license_url"": null}",,f,2020-06-29 10:39:37.149339+00,f,,,0
6291c873-7519-4a59-966b-696798857275,2019-01-23 15:47:47.252843+00,2020-06-29 10:39:37.149339+00,provider_api,flickr,flickr,1015552043,https://www.flickr.com/photos/53005683@N00/1015552043,https://live.staticflickr.com/1056/1015552043_7661c91210.jpg,https://live.staticflickr.com/1056/1015552043_7661c91210_m.jpg,500,375,,by,2,Your photos,https://www.flickr.com/photos/53005683@N00,image,"{""views"": ""0"", ""pub_date"": ""1186308056"", ""date_taken"": ""2007-08-05 19:00:56"", ""license_url"": ""https://creativecommons.org/licenses/by/2.0/"", ""raw_license_url"": null}",,f,2020-06-29 10:39:37.149339+00,f,,,0
f74fed8f-729e-4133-8f38-de5f6a05abc6,2018-11-08 01:45:17.652714+00,2020-06-29 10:39:37.149339+00,provider_api,flickr,flickr,1015551715,https://www.flickr.com/photos/50736610@N00/1015551715,https://live.staticflickr.com/1112/1015551715_bfebff99cc_b.jpg,https://live.staticflickr.com/1112/1015551715_bfebff99cc_m.jpg,1024,768,,by-nd,2,avail,https://www.flickr.com/photos/50736610@N00,Ipswich - 46.jpg,"{""views"": ""26"", ""pub_date"": ""1186308054"", ""date_taken"": ""2007-08-04 12:34:55"", ""license_url"": ""https://creativecommons.org/licenses/by-nd/2.0/"", ""raw_license_url"": null}","[{""name"": ""ipswich"", ""provider"": ""flickr""}, {""name"": ""uk"", ""provider"": ""flickr""}]",f,2020-06-29 10:39:37.149339+00,f,,,0.3671096346
44de8316-d546-48f4-8bd9-4552256fb356,2018-11-09 02:22:56.756031+00,2018-11-24 00:26:42.389615+00,provider_api,flickr,flickr,8378680989,https://www.flickr.com/photos/53005683@N00/8378680989,https://farm9.staticflickr.com/8353/8378680989_4d568cde15.jpg,https://farm9.staticflickr.com/8353/8378680989_4d568cde15_m.jpg,500,375,,by,2,Your photos,https://www.flickr.com/photos/53005683@N00,image,"{""pub_date"": ""1358143898"", ""date_taken"": ""2013-01-14 15:11:38"", ""license_url"": ""https://creativecommons.org/licenses/by/2.0/"", ""raw_license_url"": null}",,f,2018-11-09 02:22:56.756031+00,t,,,
620a4411-9559-4b80-a295-ab902d4cef21,2018-11-09 02:22:56.756031+00,2018-11-24 00:24:26.055172+00,provider_api,flickr,flickr,8371341571,https://www.flickr.com/photos/29606120@N04/8371341571,https://farm9.staticflickr.com/8221/8371341571_bfe81feb12_b.jpg,https://farm9.staticflickr.com/8221/8371341571_bfe81feb12_m.jpg,1024,685,,by-nc-sa,2,hjkimbrian,https://www.flickr.com/photos/29606120@N04,IMGP9553,"{""pub_date"": ""1357965618"", ""date_taken"": ""2012-12-02 23:26:15"", ""license_url"": ""https://creativecommons.org/licenses/by-nc-sa/2.0/"", ""raw_license_url"": null}","[{""name"": ""briankim"", ""provider"": ""flickr""}, {""name"": ""pentaxk10d"", ""provider"": ""flickr""}, {""name"": ""briankimca"", ""provider"": ""flickr""}, {""name"": ""365daychallenge"", ""provider"": ""flickr""}]",f,2018-11-09 02:22:56.756031+00,t,,,
8fef2f97-4e4a-4d48-b61d-309768c2e915,2020-03-20 00:35:56.556907+00,2020-09-26 10:18:44.110397+00,provider_api,flickr,flickr,33284626162,https://www.flickr.com/photos/131215846@N03/33284626162,https://live.staticflickr.com/3842/33284626162_893c8a81b8_b.jpg,https://live.staticflickr.com/3842/33284626162_893c8a81b8_m.jpg,1024,683,,by-nc,2,colacaoufg,https://www.flickr.com/photos/131215846@N03,Universidade Federal de Goiás,"{""views"": ""112"", ""pub_date"": ""1489510826"", ""date_taken"": ""2017-01-26 21:23:16"", ""description"": ""Colau00e7u00e3o de Grau do curso de Direito, do segundo semestre de 2016""}","[{""name"": ""20162"", ""provider"": ""flickr""}, {""name"": ""colau00e7u00e3o"", ""provider"": ""flickr""}, {""name"": ""goiu00e2nia"", ""provider"": ""flickr""}, {""name"": ""grau"", ""provider"": ""flickr""}, {""name"": ""regional"", ""provider"": ""flickr""}, {""name"": ""ufg"", ""provider"": ""flickr""}]",f,2020-09-26 10:18:44.110397+00,f,,,0.7141785446
049b8c52-8f38-4eee-9db5-76c01e78fb1b,2018-11-09 02:22:56.756031+00,2019-04-15 22:35:14.816638+00,provider_api,flickr,flickr,8375589809,https://www.flickr.com/photos/53005683@N00/8375589809,https://live.staticflickr.com/8214/8375589809_3fe7cb0445.jpg,https://live.staticflickr.com/8214/8375589809_3fe7cb0445_m.jpg,500,375,,by,2,Your photos,https://www.flickr.com/photos/53005683@N00,image,"{""pub_date"": ""1358083498"", ""date_taken"": ""2013-01-13 22:24:58"", ""license_url"": ""https://creativecommons.org/licenses/by/2.0/"", ""raw_license_url"": null}",,f,2019-04-15 22:35:14.816638+00,t,,,
ffea9ce1-bcae-48f4-9681-a370ec33f376,2020-02-19 22:03:27.297223+00,2020-10-01 07:10:39.589122+00,provider_api,wikimedia,wikimedia,85384934,https://commons.wikimedia.org/w/index.php?curid=85384934,https://upload.wikimedia.org/wikipedia/commons/d/d2/Gevangengenomen_troepen_op_de_renbaan_van_Pretoria_16_Chartered_troops_under_guard_at_the_Race_Course%2C_Pretoria_%28titel_op_object%29%2C_RP-F-F00999-BU.jpg,,4734,3500,,cc0,1,Rijksmuseum,,"File:Gevangengenomen troepen op de renbaan van Pretoria 16 Chartered troops under guard at the Race Course, Pretoria (titel op object), RP-F-F00999-BU.jpg","{""categories"": [""Album met 191 foto's van Zuid-Afrika"", ""CC-Zero"", ""Historical images of Pretoria""], ""description"": ""Identificatie Titel(s): Gevangengenomen troepen op de renbaan van Pretoria16 Chartered troops under guard at the Race Course, Pretoria (titel op object) Objecttype: foto Objectnummer: RP-F-F00999-BU Opschriften / Merken: opschrift, recto: u2018Prisoners at race course Pretoria January [...] 1896 16.u2019 Omschrijving: Onderdeel van Album met 191 foto's van een reis naar en door Zuid-Afrika. Vervaardiging Vervaardiger: fotograaf: anoniem Plaats vervaardiging: Pretoria Datering: jan-1896 Fysieke kenmerken: daglichtgelatinezilverdruk Materiaal: papier fotopapier Techniek: daglichtgelatinezilverdruk Afmetingen: foto: h 122 mm u00d7 b 165 mm Onderwerp Wat: prison, jail Waar: Pretoria Verwerving en rechten Verwerving: overdracht van beheer 1994 Copyright: Publiek domein"", ""license_url"": ""http://creativecommons.org/publicdomain/zero/1.0/deed.en"", ""global_usage_count"": ""0"", ""date_originally_created"": ""1896-01"", ""last_modified_at_source"": ""2019-12-29 07:50:57""}",,f,2020-10-01 07:10:39.589122+00,f,,,0
5337ee03-f4c2-4dce-905f-296f72dd535e,2019-01-23 15:47:47.252843+00,2020-06-29 10:39:37.149339+00,provider_api,flickr,flickr,1016411534,https://www.flickr.com/photos/53005683@N00/1016411534,https://live.staticflickr.com/1002/1016411534_9c04f6756a.jpg,https://live.staticflickr.com/1002/1016411534_9c04f6756a_m.jpg,500,375,,by,2,Your photos,https://www.flickr.com/photos/53005683@N00,image,"{""views"": ""0"", ""pub_date"": ""1186308035"", ""date_taken"": ""2007-08-05 19:00:35"", ""license_url"": ""https://creativecommons.org/licenses/by/2.0/"", ""raw_license_url"": null}",,f,2020-06-29 10:39:37.149339+00,f,,,0
1a90f75e-0474-428f-a924-ac18f140858d,2020-02-19 22:03:27.297223+00,2020-10-01 07:10:39.589122+00,provider_api,wikimedia,wikimedia,85385001,https://commons.wikimedia.org/w/index.php?curid=85385001,https://upload.wikimedia.org/wikipedia/commons/5/59/Italianiserend_landschap_met_geiten_bij_een_rivier_Kleine_landschappen_%28serietitel%29%2C_RP-P-1944-3157-6.jpg,,3950,3264,,cc0,1,Rijksmuseum,,"File:Italianiserend landschap met geiten bij een rivier Kleine landschappen (serietitel), RP-P-1944-3157-6.jpg","{""categories"": [""CC-Zero"", ""Uncategorized images of the Rijksmuseum""], ""description"": ""Identificatie Titel(s): Italianiserend landschap met geiten bij een rivierKleine landschappen (serietitel) Objecttype: prent Serienummer: 48 Objectnummer: RP-P-1944-3157-6 Catalogusreferentie: Hollstein Dutch 48-3(3)Bartsch 48 Omschrijving: Maakt deel uit van blad met acht kleine etsen Vervaardiging Vervaardiger: prentmaker: Karel du Jardinnaar eigen ontwerp van: Karel du Jardin Plaats vervaardiging: Nederland Datering: 1652 - 1659 Fysieke kenmerken: ets Materiaal: papier Techniek: etsen Afmetingen: plaatrand: h 48 mm u00d7 b 58 mm Onderwerp Wat: river bankgoat Verwerving en rechten Verwerving: onbekend 1944 Copyright: Publiek domein"", ""license_url"": ""http://creativecommons.org/publicdomain/zero/1.0/deed.en"", ""global_usage_count"": ""0"", ""date_originally_created"": ""between 1652 and 1659 <div style='display: none;'>date QS:P,+1652-00-00T00:00:00Z/8,P1319,+1652-00-00T00:00:00Z/9,P1326,+1659-00-00T00:00:00Z/9</div>"", ""last_modified_at_source"": ""2019-12-29 07:53:13""}",,f,2020-10-01 07:10:39.589122+00,f,,,0
4a6398fe-94c4-46fe-b79b-dc624b7dc439,2020-05-03 05:15:34.151756+00,2020-06-29 10:39:37.149339+00,provider_api,flickr,flickr,1015549417,https://www.flickr.com/photos/8791553@N03/1015549417,https://live.staticflickr.com/1208/1015549417_6b7285f301_b.jpg,https://live.staticflickr.com/1208/1015549417_6b7285f301_m.jpg,1024,681,,by,2,Francesco Crippa,https://www.flickr.com/photos/8791553@N03,DSC_8951,"{""views"": ""173"", ""pub_date"": ""1186308030"", ""date_taken"": ""2007-08-02 18:10:50"", ""description"": ""Mauro and Marco""}","[{""name"": ""bancaditalia"", ""provider"": ""flickr""}, {""name"": ""bankit"", ""provider"": ""flickr""}, {""name"": ""projectmilestone"", ""provider"": ""flickr""}, {""name"": ""rome"", ""provider"": ""flickr""}]",f,2020-06-29 10:39:37.149339+00,f,,,0.794220902
65924c31-2e45-4b58-b822-f1c582ea454d,2019-01-23 15:47:47.252843+00,2019-01-23 15:47:47.252843+00,provider_api,flickr,flickr,2128300496,https://www.flickr.com/photos/78287952@N00/2128300496,https://farm3.staticflickr.com/2085/2128300496_388f359754_b.jpg,https://farm3.staticflickr.com/2085/2128300496_388f359754_m.jpg,683,1024,,by-nc-nd,2,cecil.tsai,https://www.flickr.com/photos/78287952@N00,\u5927\u962a\u305f\u3053\u713c\u304d\u30df\u30e5\u30b8\u30a2\u30e0,"{""pub_date"": ""1198297202"", ""date_taken"": ""2007-12-14 18:00:00"", ""description"": ""跟我一樣高的異形 XD"", ""license_url"": ""https://creativecommons.org/licenses/by-nd-nc/2.0/jp/"", ""raw_license_url"": null}","[{""name"": ""20071214"", ""provider"": ""flickr""}, {""name"": ""大阪"", ""provider"": ""flickr""}, {""name"": ""日本行"", ""provider"": ""flickr""}]",f,2019-01-23 15:47:47.252843+00,t,,,
f80f1212-f09d-4723-aa01-05703409bd1b,2019-01-09 17:59:06.026162+00,2019-04-26 23:59:34.391935+00,provider_api,flickr,flickr,6072213339,https://www.flickr.com/photos/36943025@N07/6072213339,https://live.staticflickr.com/6198/6072213339_f96c771a14_b.jpg,https://live.staticflickr.com/6198/6072213339_f96c771a14_m.jpg,1024,768,,cc0,1,Lottie's pets & stuff,https://www.flickr.com/photos/36943025@N07,Chewy chilling,"{""pub_date"": ""1314090316"", ""date_taken"": ""2011-08-02 13:59:35"", ""description"": ""In my grandma's garden, before heading back to Barcelona."", ""license_url"": ""https://creativecommons.org/publicdomain/zero/1.0/"", ""raw_license_url"": null}","[{""name"": ""brown"", ""provider"": ""flickr""}, {""name"": ""garden"", ""provider"": ""flickr""}, {""name"": ""relax"", ""provider"": ""flickr""}, {""name"": ""lop"", ""provider"": ""flickr""}, {""name"": ""flop"", ""provider"": ""flickr""}, {""name"": ""leash"", ""provider"": ""flickr""}, {""name"": ""french"", ""provider"": ""flickr""}, {""name"": ""walk"", ""provider"": ""flickr""}, {""name"": ""outside"", ""provider"": ""flickr""}, {""name"": ""harness"", ""provider"": ""flickr""}, {""name"": ""black"", ""provider"": ""flickr""}, {""name"": ""rabbit"", ""provider"": ""flickr""}, {""name"": ""outdoors"", ""provider"": ""flickr""}, {""name"": ""sleep"", ""provider"": ""flickr""}, {""name"": ""grass"", ""provider"": ""flickr""}, {""name"": ""bunny"", ""provider"": ""flickr""}]",f,2019-04-26 23:59:34.391935+00,t,,,
35a3ddae-af6d-45eb-a228-c264e68e3ffe,2019-01-23 15:47:47.252843+00,2020-06-29 10:39:37.149339+00,provider_api,flickr,flickr,1015548723,https://www.flickr.com/photos/53005683@N00/1015548723,https://live.staticflickr.com/1407/1015548723_ecdbcf8814.jpg,https://live.staticflickr.com/1407/1015548723_ecdbcf8814_m.jpg,500,375,,by,2,Your photos,https://www.flickr.com/photos/53005683@N00,image,"{""views"": ""0"", ""pub_date"": ""1186308023"", ""date_taken"": ""2007-08-05 19:00:23"", ""license_url"": ""https://creativecommons.org/licenses/by/2.0/"", ""raw_license_url"": null}",,f,2020-06-29 10:39:37.149339+00,f,,,0
7bf4d7da-daca-4c13-8b0a-1c069d6d0069,2018-11-08 01:45:17.652714+00,2020-06-29 10:39:37.149339+00,provider_api,flickr,flickr,1015547625,https://www.flickr.com/photos/10948047@N03/1015547625,https://live.staticflickr.com/1122/1015547625_7241ecedaa_b.jpg,https://live.staticflickr.com/1122/1015547625_7241ecedaa_m.jpg,1024,768,,by-nc-nd,2,nogbad the bad,https://www.flickr.com/photos/10948047@N03,DSCF1563,"{""views"": ""24"", ""pub_date"": ""1186308012"", ""date_taken"": ""2007-08-04 00:00:15""}","[{""name"": ""kser"", ""provider"": ""flickr""}, {""name"": ""trains"", ""provider"": ""flickr""}]",f,2020-06-29 10:39:37.149339+00,f,,,0.3487179487
1a2d371d-18b5-4113-84d8-1e0e3bfd33f1,2019-01-23 15:47:47.252843+00,2020-06-29 10:39:37.149339+00,provider_api,flickr,flickr,1016796840,https://www.flickr.com/photos/83503206@N00/1016796840,https://live.staticflickr.com/1112/1016796840_a5c457e159_b.jpg,https://live.staticflickr.com/1112/1016796840_a5c457e159_m.jpg,1024,768,,by-nc-nd,2,idivilayil,https://www.flickr.com/photos/83503206@N00,DSC08737,"{""views"": ""12"", ""pub_date"": ""1186311598"", ""date_taken"": ""2007-06-24 17:05:53""}","[{""name"": ""john"", ""provider"": ""flickr""}]",f,2020-06-29 10:39:37.149339+00,f,,,0.2111801242
53f03464-22ad-4dd2-96e7-24de35eb8fe2,2019-01-23 15:47:47.252843+00,2019-01-23 15:47:47.252843+00,provider_api,flickr,flickr,2127538405,https://www.flickr.com/photos/56978080@N00/2127538405,https://farm3.staticflickr.com/2373/2127538405_95c9ef7a98.jpg,https://farm3.staticflickr.com/2373/2127538405_95c9ef7a98_m.jpg,500,375,,by-nc-nd,2,tobze,https://www.flickr.com/photos/56978080@N00,sushi shops in Tsukiji fishmarket,"{""pub_date"": ""1198297861"", ""date_taken"": ""2007-12-05 10:10:42"", ""license_url"": ""https://creativecommons.org/licenses/by-nd-nc/2.0/jp/"", ""raw_license_url"": null}","[{""name"": ""tsukiji"", ""provider"": ""flickr""}, {""name"": ""japan"", ""provider"": ""flickr""}, {""name"": ""sushi"", ""provider"": ""flickr""}, {""name"": ""tokyo"", ""provider"": ""flickr""}]",f,2019-01-23 15:47:47.252843+00,t,,,
